-0.031691919	0
-0.031439394	3472.963553
-0.031186869	6840.402867
-0.030934343	10000
-0.030681818	12855.75219
-0.030429293	15320.88886
-0.030176768	17320.50808
-0.029924242	18793.85242
-0.029671717	19696.15506
-0.029419192	20000
-0.029166667	19696.15506
-0.028914141	18793.85242
-0.028661616	17320.50808
-0.028409091	15320.88886
-0.028156566	12855.75219
-0.02790404	10000
-0.027651515	6840.402867
-0.02739899	3472.963553
-0.027146465	6.46228E-11
-0.026893939	-3472.963553
-0.026641414	-6840.402867
-0.026388889	-10000
-0.026136364	-12855.75219
-0.025883838	-15320.88886
-0.025631313	-17320.50808
-0.025378788	-18793.85242
-0.025126263	-19696.15506
-0.024873737	-20000
-0.024621212	-19696.15506
-0.024368687	-18793.85242
-0.024116162	-17320.50808
-0.023863636	-15320.88886
-0.023611111	-12855.75219
-0.023358586	-10000
-0.023106061	-6840.402867
-0.022853535	-3472.963553
-0.02260101	-1.29246E-10
-0.022348485	3472.963553
-0.02209596	6840.402867
-0.021843434	10000
-0.021590909	12855.75219
-0.021338384	15320.88886
-0.021085859	17320.50808
-0.020833333	18793.85242
-0.020580808	19696.15506
-0.020328283	20000
-0.020075758	19696.15506
-0.019823232	18793.85242
-0.019570707	17320.50808
-0.019318182	15320.88886
-0.019065657	12855.75219
-0.018813131	10000
-0.018560606	6840.402867
-0.018308081	3472.963553
-0.018055556	1.84987E-10
-0.01780303	-3472.963553
-0.017550505	-6840.402867
-0.01729798	-10000
-0.017045455	-12855.75219
-0.016792929	-15320.88886
-0.016540404	-17320.50808
-0.016287879	-18793.85242
-0.016035354	-19696.15506
-0.015782828	-20000
-0.015530303	-19696.15506
-0.015277778	-18793.85242
-0.015025253	-17320.50808
-0.014772727	-15320.88886
-0.014520202	-12855.75219
-0.014267677	-10000
-0.014015152	-6840.402867
-0.013762626	-3472.963553
-0.013510101	-2.58491E-10
-0.013257576	3472.963553
-0.013005051	6840.402867
-0.012752525	10000
-0.0125	12855.75219
-0.012247475	15320.88886
-0.011994949	17320.50808
-0.011742424	18793.85242
-0.011489899	19696.15506
-0.011237374	20000
-0.010984848	19696.15506
-0.010732323	18793.85242
-0.010479798	17320.50808
-0.010227273	15320.88886
-0.009974747	12855.75219
-0.009722222	10000
-0.009469697	6840.402867
-0.009217172	3472.963553
-0.008964646	3.31996E-10
-0.008712121	-3472.963553
-0.008459596	-6840.402867
-0.008207071	-10000
-0.007954545	-12855.75219
-0.00770202	-15320.88886
-0.007449495	-17320.50808
-0.00719697	-18793.85242
-0.006944444	-19696.15506
-0.006691919	-20000
-0.006439394	-19696.15506
-0.006186869	-18793.85242
-0.005934343	-17320.50808
-0.005681818	-15320.88886
-0.005429293	-12855.75219
-0.005176768	-10000
-0.004924242	-6840.402867
-0.004671717	-3472.963553
-0.004419192	-3.69973E-10
-0.004166667	3472.963553
-0.003914141	6840.402867
-0.003661616	10000
-0.003409091	12855.75219
-0.003156566	15320.88886
-0.00290404	17320.50808
-0.002651515	18793.85242
-0.00239899	19696.15506
-0.002146465	20000
-0.001893939	19696.15506
-0.001641414	18793.85242
-0.001388889	17320.50808
-0.001136364	15320.88886
