0.000281085	-81724.11411
0.000292108	-84532.61745
0.000303131	-87288.57226
0.000314153	-89990.26536
0.000325176	-92636.01726
0.000336199	-95224.18329
0.000347222	-97753.15453
0.000358245	-100221.3589
0.000369268	-102627.2621
0.000380291	-104969.3684
0.000391314	-107246.222
0.000402337	-109456.4075
0.00041336	-111598.551
0.000424383	-113671.3208
0.000435406	-115673.4284
0.000446429	-117603.6292
0.000457451	-119460.7234
0.000468474	-121243.5565
0.000479497	-122951.0203
0.00049052	-124582.0532
0.000501543	-126135.6415
0.000512566	-127610.8193
0.000523589	-129006.6697
0.000534612	-130322.3248
0.000545635	-131556.9669
0.000556658	-132709.8285
0.000567681	-133780.1928
0.000578704	-134767.3946
0.000589727	-135670.8201
0.00060075	-136489.9077
0.000611772	-137224.1483
0.000622795	-137873.0854
0.000633818	-138436.3157
0.000644841	-138913.4889
0.000655864	-139304.3086
0.000666887	-139608.5316
0.00067791	-139825.969
0.000688933	-139956.4855
0.000699956	-140000
0.000710979	-139956.4855
0.000722002	-139825.969
0.000733025	-139608.5316
0.000744048	-139304.3086
0.000755071	-138913.4889
0.000766093	-138436.3157
0.000777116	-137873.0854
0.000788139	-137224.1483
0.000799162	-136489.9077
0.000810185	-135670.8201
0.000821208	-134767.3946
0.000832231	-133780.1928
0.000843254	-132709.8285
0.000854277	-131556.9669
0.0008653	-130322.3248
0.000876323	-129006.6697
0.000887346	-127610.8193
0.000898369	-126135.6415
0.000909392	-124582.0532
0.000920414	-122951.0203
0.000931437	-121243.5565
0.00094246	-119460.7234
0.000953483	-117603.6292
0.000964506	-115673.4284
0.000975529	-113671.3208
0.000986552	-111598.551
0.000997575	-109456.4075
0.001008598	-107246.222
0.001019621	-104969.3684
0.001030644	-102627.2621
0.001041667	-100221.3589
0.00105269	-97753.15453
0.001063713	-95224.18329
0.001074735	-92636.01726
0.001085758	-89990.26536
0.001096781	-87288.57226
0.001107804	-84532.61745
0.001118827	-81724.11411
0.00112985	-78864.80813
0.001140873	-75956.47694
0.001151896	-73000.92847
0.001162919	-70000
0.001173942	-66955.55701
0.001184965	-63869.49203
0.001195988	-60743.72348
0.001207011	-57580.19444
0.001218034	-54380.87148
0.001229056	-51147.74341
0.001240079	-47882.82007
0.001251102	-44588.13104
0.001262125	-41265.72442
0.001273148	-37917.66554
0.001284171	-34546.03568
0.001295194	-31152.93075
0.001306217	-27740.46005
0.00131724	-24310.74487
0.001328263	-20865.91726
0.001339286	-17408.11865
0.001350309	-13939.49852
0.001361332	-10462.2131
0.001372354	-6978.423992
0.001383377	-3490.296843
0.0013944	0
